n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
201;DR.L1.SD1_GS.SOL3_CMD_On;SOL3 HP500 Realeasing, Разжимание;1.SV1-03.O;КСД №1 (HP500);SOL3;SOL3;2.0;1.0;6.0;18.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
202;DR.L1.SD1_GS.SOL4_CMD_On;SOL4 HP500 Контур давления. Open setting/Close setting. Clearing/Release;1.SV1-04.O;КСД №1 (HP500);SOL4;SOL4;2.0;1.0;6.0;18.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
203;DR.L1.SD1_GS.SOL5_CMD_On;SOL5 HP500 OPEN setting.;1.SV1-05.O;КСД №1 (HP500);SOL5;SOL5;2.0;1.0;6.0;18.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;18443.0;0.0;0.0;0.0;0.0;;;;;;0.0
204;DR.L1.SD1_GS.SOL6_CMD_On;SOL6 HP500 CLOSE setting.;1.SV1-06.O;КСД №1 (HP500);SOL6;SOL6;2.0;1.0;6.0;18.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;18443.0;0.0;0.0;0.0;0.0;;;;;;0.0
205;DR.L1.SD1_GS.SOL7_CMD_On;SOL7 HP500 Release;1.SV1-07.O;КСД №1 (HP500);SOL7;SOL7;2.0;1.0;6.0;18.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
206;DR.L1.SD1_GS.SOL8_CMD_On;SOL8 HP500 Clearing;1.SV1-08.O;КСД №1 (HP500);SOL8;SOL8;2.0;1.0;6.0;18.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
207;DR.L1.PMU.CMD_EmergStop_Ack;Сброс АВАРИЙНОГО ОСТАНОВА;1.ES.RST.O;Каскад 1;ПМУ;Cascad;2.0;1.0;6.0;18.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
208;Резерв;Грохот EF2461: Старт/Стоп;1.22M1.STR.O;Грохот № 2 (EF2461);Грохот;22M1;2.0;1.0;6.0;19.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
209;Резерв;Грохот EF2461: Подтверждение ошибок;1.22M1ASK.O;Грохот № 2 (EF2461);Грохот;22M1;2.0;1.0;6.0;19.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
210;Резерв;Грохот EF2461: Очистка 1;1.22M1C1.O;Грохот № 2 (EF2461);Очистка 1;22M1C1;2.0;1.0;6.0;19.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
211;Резерв;Грохот EF2461: Очистка 2;1.22M1C2.O;Грохот № 2 (EF2461);Очистка 2;22M1C2;2.0;1.0;6.0;19.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
212;Резерв;Грохот EF2461: выбор режима с энкодерами/без энкодеров;1.22M1EN.O;Грохот № 2 (EF2461);Энкодер;22M1EN;2.0;1.0;6.0;19.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
213;DR.L1.MD1_GS_FB_EmergStop;Шкаф гидравлики MP800: PB1 - POWER UNIT E-STOP, PB3 - MAINTENANCE CONTROL STATION E-STOP;1.PB1,PB3.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
214;DR.L1.MD1_GS_Manual;Шкаф гидравлики MP800: SS6 - MAINTENANCE CONTROL STATION (MANUAL-AUTO);1.SS6.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
215;DR.L1.MD1_GS_SS2_1;Шкаф гидравлики MP800: SS2.1 - LOCAL CONTROL STATION (OPEN - CLOSE);1.SS2.1.I;КМД №1 (MP800);Шкаф гидравлики;SOL5;3.0;1.0;2.0;20.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
216;DR.L1.MD1_GS_SS2_2;Шкаф гидравлики MP800: SS2.2 - LOCAL CONTROL STATION (OPEN - CLOSE);1.SS2.2.I;КМД №1 (MP800);Шкаф гидравлики;SOL6;3.0;1.0;2.0;20.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
217;DR.L1.MD1_GS_SS7_1;Шкаф гидравлики MP800: SS7.1 - MAINTENANCE CONTROL STATION (CLAMP CYLINDER PRESS - RELESE CYLINDER PRESS);1.SS7.1.I;КМД №1 (MP800);Шкаф гидравлики;SOL2;3.0;1.0;2.0;20.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
218;DR.L1.MD1_GS_SS3;Шкаф гидравлики MP800: SS3 - LOCAL CONTROL STATION (CLEAR);1.SS3.I;КМД №1 (MP800);Шкаф гидравлики;SOL8;3.0;1.0;2.0;20.0;6.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
219;DR.L1.MD1_GS_SS7_2;Шкаф гидравлики MP800: SS7.2 - MAINTENANCE CONTROL STATION (CLAMP CYLINDER PRESS - RELESE CYLINDER PRESS);1.SS7.2.I;КМД №1 (MP800);Шкаф гидравлики;SOL3;3.0;1.0;2.0;20.0;7.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
220;DR.L1.MD1_GS_PB2;Шкаф гидравлики MP800: PB2 - LOCAL CONTROL STATION (PRESSURIZE REZET);1.PB2.I;КМД №1 (MP800);Шкаф гидравлики;SOL7;3.0;1.0;2.0;20.0;8.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
221;DR.L1.MD1_GS_SS4;Шкаф гидравлики MP800: SS4 - LOCAL CONTROL STATION (RUN - BOWL REMOVAL);1.SS4.I;КМД №1 (MP800);Шкаф гидравлики;SOL4;3.0;1.0;2.0;20.0;9.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
222;DR.L1.MD1_GS_HA_m;Шкаф гидравлики MP800: LSL-1 - LOW HYDRAULIC OIL LEVEL;1.LSL-1.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;11.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
223;DR.L1.MD1_GS_P;Шкаф гидравлики MP800: DPSH-1 - HYDRAULIC FILTER PRESSURE SWITCH;1.DPSH-1.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;12.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
224;DR.L1.MD1_GS_Local;Шкаф гидравлики MP800: SS5 - LOCAL CONTROL STATION (LOCAL - REMOTE);1.HU.LD.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;13.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
225;DR.L1.MD1_GS.JMP;Шкаф гидравлики MP800: JUMPER (включение защиты по низкму давлению Зажима и Разжима) - перемычка всегда включено;1.JMP.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;22.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
226;DR.L1.MD1_GS_ZSO1;Шкаф гидравлики MP800: ZSO-1 HPU SUCTION BALL VALVE PROXIMITY SWITCH;1.ZSO-1.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;23.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
227;DR.L1.MD1_GS.U1_On;Шкаф гидравлики MP800: +24V ON1;1.+24V-ON.1.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;26.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
228;DR.L1.MD1_GS.U2_On;Шкаф гидравлики MP800: +24V ON2;1.+24V-ON.2.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;27.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
229;DR.L1.MD1_GS.U3_On;Шкаф гидравлики MP800: +24V ON3;1.+24V-ON.3.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;2.0;20.0;28.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
230;DR.L1.MD1_GS.SOL1_CMD_On;Шкаф гидравлики MP800: SOL1 ON Зажим контура давления;1.SOL1.O;КМД №1 (MP800);SOL1;SOL1;3.0;1.0;6.0;21.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
231;DR.L1.MD1_GS.SOL2_CMD_On;Шкаф гидравлики MP800: SOL2 ON Realeasing, Разжимание;1.SOL2.O;КМД №1 (MP800);SOL2;SOL2;3.0;1.0;6.0;21.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;18443.0;0.0;0.0;0.0;0.0;;;;;;0.0
232;DR.L1.MD1_GS.SOL3_CMD_On;Шкаф гидравлики MP800: SOL3 ON Realeasing, Разжимание;1.SOL3.O;КМД №1 (MP800);SOL3;SOL3;3.0;1.0;6.0;21.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;18443.0;0.0;0.0;0.0;0.0;;;;;;0.0
233;DR.L1.MD1_GS.SOL4_CMD_On;Шкаф гидравлики MP800: SOL4 ON Контур давления.;1.SOL4.O;КМД №1 (MP800);SOL4;SOL4;3.0;1.0;6.0;21.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
234;DR.L1.MD1_GS.SOL5_CMD_On;Шкаф гидравлики MP800: SOL5 ON OPEN setting.;1.SOL5.O;КМД №1 (MP800);SOL5;SOL5;3.0;1.0;6.0;21.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
235;DR.L1.MD1_GS.SOL6_CMD_On;Шкаф гидравлики MP800: SOL6 ON CLOSE setting.;1.SOL6.O;КМД №1 (MP800);SOL6;SOL6;3.0;1.0;6.0;21.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
236;DR.L1.MD1_GS.SOL7_CMD_On;Шкаф гидравлики MP800: SOL7 ON Release;1.SOL7.O;КМД №1 (MP800);SOL7;SOL7;3.0;1.0;6.0;21.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
237;DR.L1.MD1_GS.SOL8_CMD_On;Шкаф гидравлики MP800: SOL8 ON Clearing;1.SOL8.O;КМД №1 (MP800);SOL8;SOL8;3.0;1.0;6.0;21.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
238;DR.L1.MD1_GS.SOL9_CMD_On;Шкаф гидравлики MP800: SOL9 ON;1.SOL9.O;КМД №1 (MP800);SOL9;SOL9;3.0;1.0;6.0;21.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
239;DR.L1.MD1_GS_CMD_Lmp_On_HA_m;Шкаф гидравлики MP800: LT4 - LOCAL CONTROL STATION (LAMP ON LOW OIL LEVEL);1.LT4.O;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;6.0;21.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
240;DR.L1.MD1_GS.FTR_CMD_Lmp_On_Clog;Шкаф гидравлики MP800: LT6 - LOCAL CONTROL STATION (LAMP ON DIRTY HYDRAULIC FILTER);1.LT6.O;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;6.0;21.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
241;DR.L1.MD1_GS_LT2;Шкаф гидравлики MP800: LT2 - LOCAL CONTROL STATION (LAMP ON LOW CLAMP PRESSURE);1.LT2.O;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;6.0;21.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
242;DR.L1.MD1_GS_LT3;Шкаф гидравлики MP800: LT3 - LOCAL CONTROL STATION (LAMP ON LOW RELEASE PRESSURE);1.LT3.O;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;6.0;21.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
243;DR.L1.MD1_GS_CMD_Lmp_On_TA_m;Шкаф гидравлики MP800: LT5 - LOCAL CONTROL STATION (LAMP ON HIGH OIL TEMPERATURE);1.LT5.O;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;1.0;6.0;21.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
244;DR.L1.MD1_GS_P_Zazh;Шкаф гидравлики MP800: PIT-1 CLAMP PRESSURE TRANSMITTER ( давление зажима);1.PIT-1.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;8.0;2.0;22.0;1.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;200.0;0.0;250.0;200.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;210.0;0.0;193.0;165.0;;;;;;13.0
245;DR.L1.MD1_GS_P_Vigr;Шкаф гидравлики MP800: PIT-2 TRAMP RELEASE PRESSURE TRANSMITTER (давление выгрузки);1.PIT-2.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;8.0;2.0;22.0;2.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;200.0;0.0;250.0;200.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;210.0;0.0;124.0;110.0;;;;;;13.0
246;DR.L1.MD1_GS_FK;Шкаф гидравлики MP800: PIT-6 LINER CONTACT PRESSURE TRANSMITTER (контакт футеровки);1.PIT-6.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;8.0;2.0;22.0;3.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;250.0;0.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;103.0;0.0;0.0;0.0;;;;;;1.0
247;DR.L1.MD1_GS_T_m;Шкаф гидравлики MP800: TIT-1 HYDRAULIK TANK OIL TEMPERATURE TRANSMITTER (температура масла в гидравлическом баке);1.TIT-1.I;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;3.0;8.0;2.0;22.0;4.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;-40.0;302.0;0.0;302.0;-40.0;;;;;;;;;;;;;;;;;6183.0;140.0;150.0;0.0;0.0;;;;;;3.0
248;DR.L1.K3_WG.SP;Конвейер № 3: весы конвейерные - Задание;1.FIC-01.SP;Пластинчатый питатель № 3;ПИД;1PID;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1000.0;10.0;1000.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
249;DR.L1.PIT3_VFD_VR.MV.SP;ЧП пластинчатого питателя № 3 (ПП-3): Ручное задание скорости ;1.1M1.MVSP;Пластинчатый питатель № 3;ПИД;1PID;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;1000.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
250;DR.L1.K3_VFD_VR.SP;ЧП конвейера № 3 (ЛК-3): скорость - Задание;1.11M1.SP;Конвейер №3;ПИД;11PID;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
251;DR.L1.K3_VFD_VR.MV.SP;ЧП конвейера №3   (ЛК-3): Ручное задание ;1.11M1.MVSP;Конвейер №3;ПИД;11PID;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
252;DR.L1.K3A.H.SP;Дробилка MP800: датчик уровня ультразвуковой в премной воронке - Задание;1.LIC-03.SP;Конвейер №3а (TEC1200);ПИД;24PID;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
253;DR.L1.K3A_VFD_VR.MV.SP;ЧП конвейера TEC1200 (ЛК-3А): Ручное значение;1.24M1.MVSP;Конвейер №3а (TEC1200);ПИД;24PID;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
254;DR.L1.ST_EmergStop;Аварийный останов линии 1;1.ALARML;Каскад 1;Последовательность;1.Cascad;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V51&V57&V66&V100&V102&V110&V136&V143&V146&V154&V106&V156;0.0
255;DR.L1.MD1_MSS.Delta_T_EV_m_Rtn;MP800 dT эксц. и обратного масла;1.DT-14-11.F;КМД №1 (MP800);Маслосистема;M1;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;150.0;0.0;;;;;;;;;;;;;;;;;1031.0;20.0;30.0;0.0;0.0;;;;;V17-V36;3.0
256;DR.L1.MD1_MSS_ZS.Opened_Closed;MP800 ОБЕ ЗАСЛОНКИ МАСЛОНАСОСОВ ОТКРЫТЫ ИЛИ ЗАКРЫТЫ;1.2ZS_BOTH_OPCL;КМД №1 (MP800);Маслосистема;M1;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V111~V112=0;0.0
257;DR.L1.MD1.VB;MP800 Высокая вибрация при остановленой подаче;1.M1L.F.VT60;КМД №1 (MP800);Маслосистема;M1;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;H12|H13|H14|H25&(E17<1)&E26?V257+1:-60;0.0
258;DR.L1.K3A.CMD_Start;Команда на запуск конвейера №3а;1.11M1.RUN;Конвейер №3;Конвейер;1.11M1;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;-1.0;;;;;;;;;;;;;;;;;1031.0;0.9;0.0;-0.9;0.0;;;;;h10*E26*(E45#0.1)*G17-L10-E46-h36*2;5.0
259;DR.L1.SEQ.Mode_Local;Признак местного управления Линии 1;1.LOCAL;Каскад 1;Последовательность;1.Cascad;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V135|V142|V145;0.0
260;DR.L1.PIT3.L;Бункер: Датчик уровня радарный - для порогового управления;1.LIC-02.HILO;Пластинчатый питатель № 3;ПИД;1PID;0.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;3.0;0.0;3.0;-3.0;;;;;;;;;;;;;;;;;1031.0;1.9;2.9;-1.9;-2.9;;;;;V385?((V325=0)&l346)*(E26*2+V384)*(E45#0.1)+(V325|h346)*(E1-3))*E6*(E47<0,4)*(E46<0,4):((V325=0)&(V10<60))*(E26*2+V384)*(E45#0.1)+(V325|(V10>68))*(E1-3))*E6*(E47<0,4)*(E46<0,4);15.0
261;DR.L1.SD1_GS.Gap_Calib_Perm;Дробилка HP500: Разрешение от оператора на калибровку щели;1.MS-01.K;КСД №1 (HP500);Гидравлическая система;SV1-01..8;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
262;DR.L1.MD1_GS.Gap_Calib_Perm;Дробилка HP800: Разрешение от оператора на калибровку щели;1.MS-03.K;КМД №1 (MP800);Шкаф гидравлики;SOL1..9;0.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
263;DR.L1.SD1_GS_Gap_SP;Дробилка HP500: Задание зазора щели;1.MS-01.SP;КСД №1 (HP500);Гидравлическая система;SV1-01..8;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;20.0;10.0;20.0;6.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
