n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
207;DR.L2.PMU.CMD_EmergStop_Ack;Сброс аварийного останова;ES.RST.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;18.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
208;Tag_208;Грохот №4. Старт/Стоп;22M1.STR.O;Грохот №4;Грохот;22M1;2.0;1.0;6.0;19.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
209;Tag_209;Грохот №4. Подтверждение ошибок;22M1ASK.O;Грохот №4;Грохот;22M1;2.0;1.0;6.0;19.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
210;Tag_210;Грохот №4. Очистка 1 активна;22M1C1.O;Грохот №4;Очистка 1;22M1C1;2.0;1.0;6.0;19.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
211;Tag_211;Грохот №4. Очистка 2;22M1C2.O;Грохот №4;Очистка 2;22M1C2;2.0;1.0;6.0;19.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
212;Tag_212;Грохот №4. Выбор режима с энкодерами/без энкодеров;22M1EN.O;Грохот №4;Энкодер;22M1EN;2.0;1.0;6.0;19.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
213;DR.L2.MD2_GS.FB_EmergStop;КМД №2. Шкаф гидравлики. PB1 - Кнопка авар. останова пульта местного управления. PB3 - Кнопка авар. останова пульта техобслуживания установки.;PB1, PB3.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
214;DR.L2.MD2_GS.Manual;КМД №2. Шкаф гидравлики. Ключ выбора режима пульта техоблуживания установки. 1 - Ручн, 0 - Авт.;SS6.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
215;DR.L2.MD2_GS.SS2_1;"КМД №2. Шкаф гидравлики. Пульт местн. управления, переключатель SS2 (откр-закр) - ""Откр"" вкл.";SS2.1.I;КМД №2;Шкаф гидравлики;SOL5;2.0;1.0;2.0;20.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
216;DR.L2.MD2_GS.SS2_2;"КМД №2. Шкаф гидравлики. Пульт местн. управления, переключатель SS2 (откр-закр) - ""Закр"" вкл.";SS2.2.I;КМД №2;Шкаф гидравлики;SOL6;2.0;1.0;2.0;20.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
217;DR.L2.MD2_GS.SS7_1;"КМД №2. Шкаф гидравлики. Пульт техобслуживания установки, переключатель SS7  - ""Увеличить давление в зажимной цилиндр"". ";SS7.1.I;КМД №2;Шкаф гидравлики;SOL2;2.0;1.0;2.0;20.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
218;DR.L2.MD2_GS.SS3;"КМД №2. Шкаф гидравлики. Пульт местн. управления, переключатель SS3 - ""Очистка"" - вкл.";SS3.I;КМД №2;Шкаф гидравлики;SOL8;2.0;1.0;2.0;20.0;6.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
219;DR.L2.MD2_GS.SS7_2;"КМД №2. Шкаф гидравлики. Пульт техобслуживания установки, переключатель SS7  - ""Увеличить давление в высвобождающий цилиндр"".";SS7.2.I;КМД №2;Шкаф гидравлики;SOL3;2.0;1.0;2.0;20.0;7.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
220;DR.L2.MD2_GS.PB2;"КМД №2. Шкаф гидравлики. Пульт местн. управления, кнопка PB-2 - ""Восстановление давления""";PB2.I;КМД №2;Шкаф гидравлики;SOL7;2.0;1.0;2.0;20.0;8.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
221;DR.L2.MD2_GS.SS4;"КМД №2. Шкаф гидравлики. Пульт местн. управления, переключатель SS4 - ""Пуск"" - ""Удаление внутреннего конуса""";SS4.I;КМД №2;Шкаф гидравлики;SOL4;2.0;1.0;2.0;20.0;9.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
222;DR.L2.MD2_GS.HA_m;"КМД №2. Шкаф гидравлики. Датчик LSL-1 ""Низкий уровень гидравлического масла""";LSL-1.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;11.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
223;DR.L2.MD2_GS.P;"КМД №2. Шкаф гидравлики. Датчик DPSH-1 ""Переключатель давления гидравлического фильтра";DPSH-1.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;12.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
224;DR.L2.MD2_GS.Local;КМД №2. Шкаф гидравлики. SS5 - Ключ выбора режима пульта местного управления. 1 - дист, 0 - мест;HU.LD.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;13.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
225;DR.L2.MD2_GS.JMP;КМД №2. Шкаф гидравлики. JUMPER (включение защиты по низкму давлению Зажима и Разжима) - перемычка всегда включено;JMP.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;22.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
226;DR.L2.MD2_GS.ZSO1;"КМД №2. Шкаф гидравлики. Датчик ZSO-1 ""Переключатель положения шарового крана""";ZSO-1.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;23.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
227;DR.L2.MD2_GS.U1_On;"Питание внутренних цепей. Сигнал от блока 3G3 ""DC OK2"" ";MP800.3G3OK2;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;26.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
228;DR.L2.MD2_GS.U2_On;"Питание внутренних цепей. Сигнал от блока 3G4 ""Bat discharging"" ";MP800.3G4Batdis;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;27.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
229;DR.L2.MD2_GS.U3_On;"Питание внутренних цепей. Сигнал от блока 3G4 ""Bat fail"" ";MP800.3G4Batfail;ПЛК;Шкаф ПЛК;ПЛК;2.0;1.0;2.0;20.0;28.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
230;DR.L2.MD2_GS.SOL1.CMD_On;КМД №2. Шкаф гидравлики. SOL1 Включить - Байпас первого г/насоса;SOL1.O;КМД №2;SOL1;SOL1;2.0;1.0;6.0;21.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
231;DR.L2.MD2_GS.SOL2_CMD_On;КМД №2. Шкаф гидравлики. SOL2 Включить - Открытие щели;SOL2.O;КМД №2;SOL2;SOL2;2.0;1.0;6.0;21.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
232;DR.L2.MD2_GS.SOL3_CMD_On;КМД №2. Шкаф гидравлики. SOL3 Включить - Закрытие щели;SOL3.O;КМД №2;SOL3;SOL3;2.0;1.0;6.0;21.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
233;DR.L2.MD2_GS.SOL4_CMD_On;КМД №2. Шкаф гидравлики. SOL4 Включить - Контур Разжимного цилиндра;SOL4.O;КМД №2;SOL4;SOL4;2.0;1.0;6.0;21.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
234;DR.L2.MD2_GS.SOL5_CMD_On;КМД №2. Шкаф гидравлики. SOL5 Включить - Очистка;SOL5.O;КМД №2;SOL5;SOL5;2.0;1.0;6.0;21.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
235;DR.L2.MD2_GS.SOL6_CMD_On;КМД №2. Шкаф гидравлики. SOL6 Включить - Контур Зажимного цилиндра;SOL6.O;КМД №2;SOL6;SOL6;2.0;1.0;6.0;21.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
236;DR.L2.MD2_GS.SOL7_CMD_On;КМД №2. Шкаф гидравлики. SOL7 Включить - Изоляция г/акуум. Зажимного цилиндра;SOL7.O;КМД №2;SOL7;SOL7;2.0;1.0;6.0;21.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
237;DR.L2.MD2_GS.SOL8_CMD_On;КМД №2. Шкаф гидравлики. SOL8 Включить - Сброс давления Зажимного цилиндра;SOL8.O;КМД №2;SOL8;SOL8;2.0;1.0;6.0;21.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
238;DR.L2.MD2_GS.SOL9_CMD_On;КМД №2. Шкаф гидравлики. SOL9 Включить - Быстрое перемещение;SOL9.O;КМД №2;SOL9;SOL9;2.0;1.0;6.0;21.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
239;DR.L2.MD2_GS.CMD_Lmp_On_HA_m;"КМД №2. Шкаф гидравлики. Пульт местн. управления, лампа LT4 ""Низкий уровень масла"" включить";LT4.O;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
240;DR.L2.MD2_GS.FTR_CMD_Lmp_On_Clog;"КМД №2. Шкаф гидравлики. Пульт местн. управления, лампа LT6 ""Загрязнение гидравлического фильтра"" включить";LT6.O;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
241;DR.L2.MD2_GS.LT2;"КМД №2. Шкаф гидравлики. Пульт местн. управления, лампа LT2 ""Низкое давление в зажимном цилиндре"" включить";LT2.O;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
242;DR.L2.MD2_GS.LT3;"КМД №2. Шкаф гидравлики. Пульт местн. управления, лампа LT3 ""Низкое давление в высвобождающем цилиндре"" включить";LT3.O;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
243;DR.L2.MD2_GS.CMD_Lmp_On_TA_m;"КМД №2. Шкаф гидравлики. Пульт местн. управления, лампа LT5 ""Высокая температура масла"" включить";LT5.O;КМД №2;Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
244;DR.L2.MD2_GS.P_Zazh;"КМД №2. Шкаф гидравлики. Датчик PIT-1 ""Давление зажима""";PIT-1.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;1.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;200.0;0.0;250.0;200.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;198.0;0.0;165.0;152.0;;;;;;13.0
245;DR.L2.MD2_GS.P_Vigr;"КМД №2. Шкаф гидравлики. Датчик PIT-2 ""Давление выгрузки""";PIT-2.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;2.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;200.0;0.0;250.0;200.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;124.0;0.0;110.0;103.0;;;;;;13.0
246;DR.L2.MD2_GS.FK;"КМД №2. Шкаф гидравлики. Датчик PIT-6 ""Контакт футеровки""";PIT-6.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;3.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;250.0;0.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;103.0;0.0;0.0;0.0;;;;;;1.0
247;DR.L2.MD2_GS.T_m;"КМД №2. Шкаф гидравлики.  Датчик TIT-1 ""Температура масла в гидравлическом баке""";TIT-1.I;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;4.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;-40.0;302.0;0.0;302.0;-40.0;;;;;;;;;;;;;;;;;38951.0;56.0;60.0;0.0;0.0;;;;;;3.0
248;DR.L2.K4_WG.SP;Пластинчатый питатель ПП-4. ЧП. Скорость - Задание;1M1.SC.SP;Пластинчатый питатель №4;ПИД;1PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;100.0;300.0;10.0;300.0;100.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
249;DR.L2.PIT4_VFD_VR.MV.SP;Пластинчатый питатель ПП-4. ЧП. Ручное задание скорости ;1M1.MVSP;Пластинчатый питатель №4;ПИД;1PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;300.0;0.0;300.0;100.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
250;DR.L2.K4_VFD_VR.SP;Конвейер ЛК-4. ЧП. Скорость - Задание;11M1.SP;Конвейер №4;ПИД;11PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
251;DR.L2.K4_VFD_VR.MV.SP;Конвейер ЛК-4. ЧП. Ручное задание ;11M1.MVSP;Конвейер №4;ПИД;11PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
252;DR.L2.K4A.H.SP;Конвейер ЛК-4А. ЧП. Скорость - Задание;24M1.SC.SP;Конвейер №4а;ПИД;24PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;1150.0;0.0;1150.0;600.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
253;DR.L2.K4A_VFD_VR.MV.SP;Конвейер ЛК-4А. ЧП. Ручное значение;24M1.MVSP;Конвейер №4а;ПИД;24PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;1150.0;0.0;1150.0;600.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
254;DR.L2.ST_EmergStop;Аварийный останов линии 2;ALARML;Каскад 2;Последовательность;1.Cascad;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V51&V57&V66&V100&V102&V110&V136&V143&V146&V154&V106&V156;0.0
255;DR.L2.MD2_MSS.Delta_T_EV_m_Rtn;КМД №2. dT эксц. и обратного масла;DT-14-11.F;КМД №2;Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;150.0;0.0;;;;;;;;;;;;;;;;;1031.0;20.0;30.0;0.0;0.0;;;;;(V17-V36)*V328;3.0
256;DR.L2.MD2_MSS_ZS.Opened_Closed;КМД №2. Обе заслонки маслонасосов открыты или закрыты;2ZS_BOTH_OPCL;КМД №2;Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V111~V112<1;0.0
257;DR.L2.MD2.VB;КМД №2. Высокая вибрация при остановленой подаче;M1L.F.VT60;КМД №2;Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;H12|H13|H14|H25&(E17<1)&E26?V257+1:-60;0.0
258;DR.L2.K4A.CMD_Start;Конвейер ЛК-4. Команда на запуск конвейера №4;11M1.RUN;Конвейер №4;Конвейер;11M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;-1.0;;;;;;;;;;;;;;;;;1031.0;0.9;0.0;-0.9;0.0;;;;;V385?(h4=0)*E26*(E45#0.1)*G17-H4-E46-h36*2:h10*E26*(E45#0.1)*G17-L10-E46-h36*2;5.0
259;DR.L2.SEQ.Mode_Local;Признак местного управления Линии 2;LOCAL;Каскад 2;Последовательность;1.Cascad;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V135|V142|V145;0.0
260;DR.L2.PIT4.L;Пластинчатый питатель ПП-4. Бункер. Датчик уровня радарный - для порогового управления;LIC-02.HILO;Пластинчатый питатель №4;ПИД;1PID;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;3.0;0.0;3.0;-3.0;;;;;;;;;;;;;;;;;1031.0;0.9;2.9;-0.9;-2.9;;;;;((V10<60)*V330*(E7*2+V384)+((V10>68)|(V330<1))*(E1-3))*(E47+E46<0.4)*(E45#0.1);15.0
261;DR.L2.SD2_GS.Gap_Calib_Perm;КСД №2. Разрешение от оператора на калибровку щели;MS-01.K;КСД №2;Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
262;DR.L2.MD2_GS.Gap_Calib_Perm;КМД №2. Разрешение от оператора на калибровку щели;MS-03.K;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
263;DR.L2.SD2_GS_Gap_SP;КСД №2. Задание зазора щели;MS-01.SP;КСД №2;Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;100.0;10.0;100.0;6.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
264;DR.L2.MD2_GS.Gap_SP;КМД №2. Задание зазора щели;MS-03.SP;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;30.0;10.0;30.0;6.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
265;DR.L2.SD2_GS.Gap_PV;КСД №2. Текущий зазор щели;MS-01.ME;КСД №2;Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;1000.0;40.0;1000.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
266;DR.L2.MD2_GS.Gap_PV;КМД №2. Текущий зазор щели;MS-03.ME;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.1;0.0;1000.0;13.1;1000.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
267;DR.L2.SD2_GS.Gap_Corr_Perm;КСД №2. Разрешение от оператора на коррекцию щели;MS-01.OP;КСД №2;Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
268;DR.L2.MD2_GS.Gap_Corr_Perm;КМД №2. Разрешение от оператора на коррекцию щели;MS-03.OP;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
269;DR.L2.SD2_GS.Underlay_Thickness;КСД №2. Толщина подложки для калибровки щели;MS-01.d0;КСД №2;Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
270;DR.L2.MD2_GS.Underlay_Thickness;КМД №2. Толщина подложки для калибровки щели;MS-03.d0;КМД №2;Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
