n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
204;DR.L2.SD2_GS.SOL6_CMD_On;SOL6 HP500 CLOSE setting.;SV1-06.O;КСД №2 (HP500);SOL6;SOL6;2.0;1.0;6.0;18.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
205;DR.L2.SD2_GS.SOL7_CMD_On;SOL7 HP500 Release;SV1-07.O;КСД №2 (HP500);SOL7;SOL7;2.0;1.0;6.0;18.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
206;DR.L2.SD2_GS.SOL8_CMD_On;SOL8 HP500 Clearing;SV1-08.O;КСД №2 (HP500);SOL8;SOL8;2.0;1.0;6.0;18.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
207;DR.L2.PMU.CMD_EmergStop_Ack;Сброс АВАРИЙНОГО ОСТАНОВА;ES.RST.O;Каскад 2;ПМУ;Cascad;2.0;1.0;6.0;18.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
208;Tag_208;Грохот EF2461: Старт/Стоп;22M1.STR.O;Грохот № 4 (EF2461);Грохот;22M1;2.0;1.0;6.0;19.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
209;Tag_209;Грохот EF2461: Подтверждение ошибок;22M1ASK.O;Грохот № 4 (EF2461);Грохот;22M1;2.0;1.0;6.0;19.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
210;Tag_210;Грохот EF2461: Очистка 1;22M1C1.O;Грохот № 4 (EF2461);Очистка 1;22M1C1;2.0;1.0;6.0;19.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
211;Tag_211;Грохот EF2461: Очистка 2;22M1C2.O;Грохот № 4 (EF2461);Очистка 2;22M1C2;2.0;1.0;6.0;19.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
212;Tag_212;Грохот EF2461: выбор режима с энкодерами/без энкодеров;22M1EN.O;Грохот № 4 (EF2461);Энкодер;22M1EN;2.0;1.0;6.0;19.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
213;DR.L2.MD2_GS_FB_EmergStop;Шкаф гидравлики MP800: PB1 - Аварийний кнопка (0 - ок) (POWER UNIT E-STOP, PB3 - MAINTENANCE CONTROL STATION E-STOP);PB1, PB3.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
214;DR.L2.MD2_GS_Manual;Шкаф гидравлики MP800: SS6 - Переключатель Авто (MAINTENANCE CONTROL STATION (MANUAL-AUTO));SS6.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;2.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
215;DR.L2.MD2_GS_SS2_1;Шкаф гидравлики MP800: SS2.1 - Кнопка Увеличить зазор (LOCAL CONTROL STATION (OPEN - CLOSE));SS2.1.I;КМД №2 (MP800);Шкаф гидравлики;SOL5;2.0;1.0;2.0;20.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
216;DR.L2.MD2_GS_SS2_2;Шкаф гидравлики MP800: SS2.2 - Кнопка Уменьшить зазор (LOCAL CONTROL STATION (OPEN - CLOSE));SS2.2.I;КМД №2 (MP800);Шкаф гидравлики;SOL6;2.0;1.0;2.0;20.0;4.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
217;DR.L2.MD2_GS_SS7_1;Шкаф гидравлики MP800: SS7.1 - Кнопка Зажать (MAINTENANCE CONTROL STATION (CLAMP CYLINDER PRESS - RELESE CYLINDER PRESS));SS7.1.I;КМД №2 (MP800);Шкаф гидравлики;SOL2;2.0;1.0;2.0;20.0;5.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
218;DR.L2.MD2_GS_SS3;Шкаф гидравлики MP800: SS3 - Кнопка Очистка (LOCAL CONTROL STATION (CLEAR));SS3.I;КМД №2 (MP800);Шкаф гидравлики;SOL8;2.0;1.0;2.0;20.0;6.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
219;DR.L2.MD2_GS_SS7_2;Шкаф гидравлики MP800: SS7.2 - Кнопка Разжать (MAINTENANCE CONTROL STATION (CLAMP CYLINDER PRESS - RELESE CYLINDER PRESS));SS7.2.I;КМД №2 (MP800);Шкаф гидравлики;SOL3;2.0;1.0;2.0;20.0;7.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
220;DR.L2.MD2_GS_PB2;Шкаф гидравлики MP800: PB2 - Кнопка Восстановить давление LOCAL CONTROL STATION (PRESSURIZE REZET);PB2.I;КМД №2 (MP800);Шкаф гидравлики;SOL7;2.0;1.0;2.0;20.0;8.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
221;DR.L2.MD2_GS_SS4;Шкаф гидравлики MP800: SS4 - Кнопка Быстрое премещение LOCAL CONTROL STATION (RUN - BOWL REMOVAL) - Удаление внутренего конуса;SS4.I;КМД №2 (MP800);Шкаф гидравлики;SOL4;2.0;1.0;2.0;20.0;9.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
222;DR.L2.MD2_GS_HA_m;Шкаф гидравлики MP800: LSL-1 - LOW HYDRAULIC OIL LEVEL;LSL-1.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;11.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
223;DR.L2.MD2_GS_P;Шкаф гидравлики MP800: DPSH-1 - HYDRAULIC FILTER PRESSURE SWITCH;DPSH-1.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;12.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;2151.0;0.0;0.0;0.0;0.0;;;;;;0.0
224;DR.L2.MD2_GS_Local;Шкаф гидравлики MP800: SS5 - LOCAL CONTROL STATION (LOCAL - REMOTE) - 1 Дистанция;HU.LD.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;13.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
225;DR.L2.MD2_GS.JMP;Шкаф гидравлики MP800: JUMPER (включение защиты по низкму давлению Зажима и Разжима) - перемычка всегда включено;JMP.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;22.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
226;DR.L2.MD2_GS_ZSO1;Шкаф гидравлики MP800: ZSO-1 HPU SUCTION BALL VALVE PROXIMITY SWITCH;ZSO-1.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;23.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
227;DR.L2.MD2.CAB.3G3_OK2;"Питание внутренних цепей. Сигнал от блока 3G3 ""DC OK2"" ";+24V-ON.1.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;26.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
228;DR.L2.MD2.CAB.3G4_Batt_Discharging;"Питание внутренних цепей. Сигнал от блока 3G4 ""Bat dis"" ";+24V-ON.2.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;27.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
229;DR.L2.MD2.CAB.3G4_Batt_Fail;"Питание внутренних цепей. Сигнал от блока 3G4 ""Bat fail"" ";+24V-ON.3.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;2.0;20.0;28.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
230;DR.L2.MD2_GS.SOL1_CMD_On;Шкаф гидравлики MP800: SOL1 ON Байпас первого г/насоса;SOL1.O;КМД №2 (MP800);SOL1;SOL1;2.0;1.0;6.0;21.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
231;DR.L2.MD2_GS.SOL2_CMD_On;Шкаф гидравлики MP800: SOL2 ON OPEN setting. Открытие щели;SOL2.O;КМД №2 (MP800);SOL2;SOL2;2.0;1.0;6.0;21.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
232;DR.L2.MD2_GS.SOL3_CMD_On;Шкаф гидравлики MP800: SOL3 ON CLOSE setting. Закрытие щели;SOL3.O;КМД №2 (MP800);SOL3;SOL3;2.0;1.0;6.0;21.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
233;DR.L2.MD2_GS.SOL4_CMD_On;Шкаф гидравлики MP800: SOL4 ON Release - контур Разжимного цилиндра;SOL4.O;КМД №2 (MP800);SOL4;SOL4;2.0;1.0;6.0;21.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
234;DR.L2.MD2_GS.SOL5_CMD_On;Шкаф гидравлики MP800: SOL5 ON Clearing - Очистка;SOL5.O;КМД №2 (MP800);SOL5;SOL5;2.0;1.0;6.0;21.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
235;DR.L2.MD2_GS.SOL6_CMD_On;Шкаф гидравлики MP800: SOL6 ON Clamping - контур Зажимного цилиндра;SOL6.O;КМД №2 (MP800);SOL6;SOL6;2.0;1.0;6.0;21.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
236;DR.L2.MD2_GS.SOL7_CMD_On;Шкаф гидравлики MP800: SOL7 ON Изоляция г/акуум. Зажимного цилиндар;SOL7.O;КМД №2 (MP800);SOL7;SOL7;2.0;1.0;6.0;21.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
237;DR.L2.MD2_GS.SOL8_CMD_On;Шкаф гидравлики MP800: SOL8 ON Сброс давления Зажимного цилинда;SOL8.O;КМД №2 (MP800);SOL8;SOL8;2.0;1.0;6.0;21.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
238;DR.L2.MD2_GS.SOL9_CMD_On;Шкаф гидравлики MP800: SOL9 ON Bowl removal - Быстрое перемещение;SOL9.O;КМД №2 (MP800);SOL9;SOL9;2.0;1.0;6.0;21.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
239;DR.L2.MD2_GS_CMD_Lmp_On_HA_m;"Шкаф гидравлики MP800: LT4 - LOCAL CONTROL STATION (LAMP ON LOW OIL LEVEL) Пульт местн. управления, лампа LT4 ""Низкий уровень масла"" включить";LT4.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
240;DR.L2.MD2_GS.FTR_CMD_Lmp_On_Clog;"Шкаф гидравлики MP800: LT6 - LOCAL CONTROL STATION (LAMP ON DIRTY HYDRAULIC FILTER) Пульт местн. управления, лампа LT6 ""Загрязнение гидравлического фильтра"" включить";LT6.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
241;DR.L2.MD2_GS_LT2;"Шкаф гидравлики MP800: LT2 - LOCAL CONTROL STATION (LAMP ON LOW CLAMP PRESSURE) Пульт местн. управления, лампа LT2 ""Низкое давление в зажимном цилиндре"" включить";LT2.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
242;DR.L2.MD2_GS_LT3;"Шкаф гидравлики MP800: LT3 - LOCAL CONTROL STATION (LAMP ON LOW RELEASE PRESSURE) Пульт местн. управления, лампа LT3 ""Низкое давление в высвобождающем цилиндре"" включить";LT3.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
243;DR.L2.MD2_GS_CMD_Lmp_On_TA_m;"Шкаф гидравлики MP800: LT5 - LOCAL CONTROL STATION (LAMP ON HIGH OIL TEMPERATURE) Пульт местн. управления, лампа LT5 ""Высокая температура масла"" включить";LT5.O;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;1.0;6.0;21.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2059.0;0.0;0.0;0.0;0.0;;;;;;0.0
244;DR.L2.MD2_GS_P_Zazh;Шкаф гидравлики MP800: PIT-1 CLAMP PRESSURE TRANSMITTER ( давление зажима);PIT-1.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;1.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;200.0;0.0;250.0;200.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;198.0;0.0;165.0;152.0;;;;;;13.0
245;DR.L2.MD2_GS_P_Vigr;Шкаф гидравлики MP800: PIT-2 TRAMP RELEASE PRESSURE TRANSMITTER (давление разжима);PIT-2.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;2.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;200.0;0.0;250.0;200.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;124.0;0.0;110.0;103.0;;;;;;13.0
246;DR.L2.MD2_GS_FK;Шкаф гидравлики MP800: PIT-6 LINER CONTACT PRESSURE TRANSMITTER (контакт футеровки);PIT-6.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;3.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;0.0;250.0;0.0;250.0;0.0;;;;;;;;;;;;;;;;;6183.0;103.0;0.0;0.0;0.0;;;;;;1.0
247;DR.L2.MD2_GS_T_m;Шкаф гидравлики MP800: TIT-1 HYDRAULIK TANK OIL TEMPERATURE TRANSMITTER (температура масла в гидравлическом баке);TIT-1.I;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;2.0;22.0;4.0;0.5;4.0;20.0;3.5;22.0;0.0;0.0;0.0;-40.0;302.0;0.0;302.0;-40.0;;;;;;;;;;;;;;;;;38951.0;56.0;60.0;0.0;0.0;;;;;;3.0
248;DR.L2.PIT4_VFD_VR.SP;ЧП пластинчатого питателя №4 (ПП-4): скорость - Задание;1M1.SC.SP;Пластинчатый питатель № 4;ПИД;1PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;100.0;300.0;10.0;300.0;100.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
249;DR.L2.PIT4_VFD_VR.MV.SP;ЧП пластинчатого питателя №4 (ПП-4): Ручное задание скорости ;1M1.MVSP;Пластинчатый питатель № 4;ПИД;1PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;300.0;0.0;300.0;100.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
250;DR.L2.K4_VFD_VR.SP;ЧП конвейера №4 (ЛК-4): скорость - Задание;11M1.SP;Конвейер №4;ПИД;11PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
251;DR.L2.K4_VFD_VR.MV.SP;ЧП конвейера №4 (ЛК-4): Ручное задание ;11M1.MVSP;Конвейер №4;ПИД;11PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1040.0;0.0;1040.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
252;DR.L2.K4A.H.SP;ЧП конвейера TEC1200 (ЛК-4А): скорость - Задание;24M1.SC.SP;Конвейер №4а (TEC1200);ПИД;24PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;1150.0;0.0;1150.0;600.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
253;DR.L2.K4A_VFD_VR.MV.SP;ЧП конвейера TEC1200 (ЛК-4А): Ручное значение;24M1.MVSP;Конвейер №4а (TEC1200);ПИД;24PID;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;1150.0;0.0;1150.0;600.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
254;DR.L2.ST_EmergStop;Аварийный останов линии 2;ALARML;Каскад 2;Последовательность;1.Cascad;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V51&V57&V66&V100&V102&V110&V136&V143&V146&V154&V106&V156;0.0
255;DR.L2.MD2_MSS.Delta_T_EV_m_Rtn;MP800 dT эксц. и обратного масла;DT-14-11.F;КМД №2 (MP800);Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;150.0;0.0;;;;;;;;;;;;;;;;;1031.0;20.0;30.0;0.0;0.0;;;;;(V17-V36)*V328;3.0
256;DR.L2.MD2_MSS_ZS.Opened_Closed;MP800 ОБЕ ЗАСЛОНКИ МАСЛОНАСОСОВ ОТКРЫТЫ ИЛИ ЗАКРЫТЫ;2ZS_BOTH_OPCL;КМД №2 (MP800);Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V111~V112<1;0.0
257;DR.L2.MD2.VB;MP800 Высокая вибрация при остановленой подаче;M1L.F.VT60;КМД №2 (MP800);Маслосистема;M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;H12|H13|H14|H25&(E17<1)&E26?V257+1:-60;0.0
258;DR.L2.K4A.CMD_Start;Команда на запуск конвейера №4а;11M1.RUN;Конвейер №4;Конвейер;11M1;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;-1.0;;;;;;;;;;;;;;;;;1031.0;0.9;0.0;-0.9;0.0;;;;;V385?(h4=0)*E26*(E45#0.1)*G17-H4-E46-h36*2:h10*E26*(E45#0.1)*G17-L10-E46-h36*2;5.0
259;DR.L2.SEQ.Mode_Local;Признак местного управления линии 2;LOCAL;Каскад 2;Последовательность;1.Cascad;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V135|V142|V145;0.0
260;DR.L2.PIT4.L;Бункер: датчик уровня радарный - для порогового управления;LIC-02.HILO;Пластинчатый питатель № 4;ПИД;1PID;2.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3.0;3.0;0.0;3.0;-3.0;;;;;;;;;;;;;;;;;1031.0;0.9;2.9;-0.9;-2.9;;;;;((V325=0)&(V10<60))*(E17*2+V384)*(E45#0.1)+(V325|(V10>68))*(E1-3))*E6*(E47<0,4)*(E46<0,4);15.0
261;DR.L2.SD2_GS.Gap_Calib_Perm;Дробилка HP500: Разрешение от оператора на калибровку щели;MS-01.K;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
262;DR.L2.MD2_GS.Gap_Calib_Perm;Дробилка MP800: Разрешение от оператора на калибровку щели;MS-03.K;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
263;DR.L2.SD2_GS_Gap_SP;Дробилка HP500: Задание зазора щели;MS-01.SP;КСД №2 (HP500);Гидравлическая система;SV1-01..8;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;100.0;10.0;100.0;6.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
264;DR.L2.MD2_GS.Gap_SP;Дробилка MP800: Задание зазора щели;MS-03.SP;КМД №2 (MP800);Шкаф гидравлики;SOL1..9;2.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;6.0;30.0;10.0;30.0;6.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
